promo_date,property,campaign,channel,promo_spend,redemptions,promo_revenue,is_duplicate_row,is_negative_spend,roi
2025-12-25,RW_NYC,Fall Bonus,Onsite,2218.27,235,3970.1,No,No,1.7897
2025-12-25,RW_NYC,Holiday Boost,Email,1063.0,72,2237.03,No,No,2.1044
2025-12-25,RW_NYC,Holiday Boost,SMS,1229.05,131,4426.88,No,No,3.6019
2025-12-25,RW_NYC,Holiday Boost,App,1958.76,34,3143.49,No,No,1.6048
2025-12-25,RW_NYC,Holiday Boost,Onsite,2066.81,215,7758.41,No,No,3.7538
2025-12-25,RW_NYC,VIP Reload,Email,1296.52,53,2780.09,No,No,2.1443
2025-12-25,RW_NYC,VIP Reload,SMS,1113.66,216,2376.59,No,No,2.134
2025-12-25,RW_NYC,VIP Reload,App,1888.45,206,6880.17,No,No,3.6433
2025-12-25,RW_NYC,VIP Reload,Onsite,1695.07,258,2948.35,No,No,1.7394
2025-12-25,RW_NYC,Slots Frenzy,Email,917.89,136,1907.42,No,No,2.078
2025-12-25,RW_NYC,Slots Frenzy,SMS,1567.9,167,2805.61,No,No,1.7894
2025-12-25,RW_NYC,Slots Frenzy,App,1461.25,223,3593.03,No,No,2.4589
2025-12-25,RW_NYC,Slots Frenzy,Onsite,1212.79,343,3917.26,No,No,3.23
2025-12-26,RW_NYC,Fall Bonus,Email,1596.73,1,3902.83,No,No,2.4443
2025-12-26,RW_NYC,Fall Bonus,SMS,117.24,140,250.42,No,No,2.136
2025-12-26,RW_NYC,Fall Bonus,App,2116.98,170,4279.54,No,No,2.0215
2025-12-26,RW_NYC,Fall Bonus,Onsite,833.21,335,2669.93,No,No,3.2044
2025-12-26,RW_NYC,Holiday Boost,Email,1725.56,224,5288.47,No,No,3.0648
2025-12-26,RW_NYC,Holiday Boost,SMS,1612.82,133,4007.34,No,No,2.4847
2025-12-26,RW_NYC,Holiday Boost,App,2014.89,326,3682.8,No,No,1.8278
2025-12-26,RW_NYC,Holiday Boost,Onsite,1687.95,156,2702.05,No,No,1.6008
2025-12-26,RW_NYC,VIP Reload,Email,734.2,124,2013.57,No,No,2.7425
2025-12-26,RW_NYC,VIP Reload,SMS,1108.0,181,2796.49,No,No,2.5239
2025-12-26,RW_NYC,VIP Reload,App,1161.82,183,4042.58,No,No,3.4795
2025-12-26,RW_NYC,VIP Reload,Onsite,1111.4,192,3653.57,No,No,3.2874
2025-12-26,RW_NYC,Slots Frenzy,Email,1234.44,63,2803.78,No,No,2.2713
2025-12-26,RW_NYC,Slots Frenzy,SMS,595.01,269,2112.12,No,No,3.5497
2025-12-26,RW_NYC,Slots Frenzy,App,1971.1,211,3510.21,No,No,1.7808
2025-12-26,RW_NYC,Slots Frenzy,Onsite,2578.01,97,4861.15,No,No,1.8856
2025-12-27,RW_NYC,Fall Bonus,Email,1025.8,163,3418.68,No,No,3.3327
2025-12-27,RW_NYC,Fall Bonus,SMS,824.79,202,2472.4,No,No,2.9976
2025-12-27,RW_NYC,Fall Bonus,App,2321.03,146,6381.81,No,No,2.7496
2025-12-27,RW_NYC,Fall Bonus,Onsite,1931.91,211,3697.25,No,No,1.9138
2025-12-27,RW_NYC,Holiday Boost,Email,1390.11,81,2244.8,No,No,1.6148
2025-12-27,RW_NYC,Holiday Boost,SMS,1626.65,144,3085.89,No,No,1.8971
2025-12-27,RW_NYC,Holiday Boost,App,1246.04,141,3838.55,No,No,3.0806
2025-12-27,RW_NYC,Holiday Boost,Onsite,2062.87,265,5868.26,No,No,2.8447
2025-12-27,RW_NYC,VIP Reload,Email,1039.15,121,2435.46,No,No,2.3437
2025-12-27,RW_NYC,VIP Reload,SMS,1100.47,236,2108.66,No,No,1.9161
2025-12-27,RW_NYC,VIP Reload,App,1325.2,133,3584.88,No,No,2.7052
2025-12-27,RW_NYC,VIP Reload,Onsite,2775.37,198,6935.28,No,No,2.4989
2025-12-27,RW_NYC,Slots Frenzy,Email,840.52,97,2011.83,No,No,2.3936
2025-12-27,RW_NYC,Slots Frenzy,SMS,700.38,200,2264.64,No,No,3.2334
2025-12-27,RW_NYC,Slots Frenzy,App,1096.6,241,2101.03,No,No,1.9159
2025-12-27,RW_NYC,Slots Frenzy,Onsite,2834.33,245,5119.05,No,No,1.8061
2025-12-28,RW_NYC,Fall Bonus,Email,1117.16,211,4127.74,No,No,3.6949
2025-12-28,RW_NYC,Fall Bonus,SMS,1228.53,181,4647.24,No,No,3.7828
2025-12-28,RW_NYC,Fall Bonus,App,2354.16,226,5926.66,No,No,2.5175
2025-12-28,RW_NYC,Fall Bonus,Onsite,1450.15,181,5236.06,No,No,3.6107
2025-12-28,RW_NYC,Holiday Boost,Email,1193.64,177,3298.18,No,No,2.7631
2025-12-28,RW_NYC,Holiday Boost,SMS,1037.95,118,3713.28,No,No,3.5775
2025-12-28,RW_NYC,Holiday Boost,App,1415.2,309,2721.62,No,No,1.9231
2025-12-28,RW_NYC,Holiday Boost,Onsite,1734.53,196,3186.32,No,No,1.837
2025-12-28,RW_NYC,VIP Reload,Email,919.96,112,3395.54,No,No,3.691
2025-12-28,RW_NYC,VIP Reload,SMS,1318.17,202,3269.75,No,No,2.4805
2025-12-28,RW_NYC,VIP Reload,App,1427.62,198,4820.72,No,No,3.3768
2025-12-28,RW_NYC,VIP Reload,Onsite,501.03,207,1366.68,No,No,2.7277
2025-12-28,RW_NYC,Slots Frenzy,Email,1197.82,205,2498.8,No,No,2.0861
2025-12-28,RW_NYC,Slots Frenzy,SMS,1443.72,220,2800.91,No,No,1.9401
2025-12-28,RW_NYC,Slots Frenzy,App,1161.04,114,1892.66,No,No,1.6301
2025-12-28,RW_NYC,Slots Frenzy,Onsite,2487.28,223,7274.92,No,No,2.9248
2025-12-29,RW_NYC,Fall Bonus,Email,803.25,108,2557.49,No,No,3.1839
2025-12-29,RW_NYC,Fall Bonus,SMS,764.26,153,2821.25,No,No,3.6915
2025-12-29,RW_NYC,Fall Bonus,App,1798.59,198,5471.11,No,No,3.0419
2025-12-29,RW_NYC,Fall Bonus,Onsite,1735.24,222,5856.54,No,No,3.3751
2025-12-29,RW_NYC,Holiday Boost,Email,614.28,136,1274.33,No,No,2.0745
2025-12-29,RW_NYC,Holiday Boost,SMS,899.96,167,2032.28,No,No,2.2582
2025-12-29,RW_NYC,Holiday Boost,App,1356.02,226,4412.88,No,No,3.2543
2025-12-29,RW_NYC,Holiday Boost,Onsite,2648.64,248,8497.58,No,No,3.2083
2025-12-29,RW_NYC,VIP Reload,Email,748.87,118,1561.48,No,No,2.0851
2025-12-29,RW_NYC,VIP Reload,SMS,1460.19,92,4098.13,No,No,2.8066
2025-12-29,RW_NYC,VIP Reload,App,1969.46,242,6792.15,No,No,3.4487
2025-12-29,RW_NYC,VIP Reload,Onsite,1282.83,274,2386.95,No,No,1.8607
2025-12-29,RW_NYC,Slots Frenzy,Email,1085.55,213,2339.72,No,No,2.1553
2025-12-29,RW_NYC,Slots Frenzy,SMS,1509.72,170,2796.87,No,No,1.8526
2025-12-29,RW_NYC,Slots Frenzy,App,2017.03,230,4726.59,No,No,2.3433
2025-12-29,RW_NYC,Slots Frenzy,Onsite,1762.51,137,4628.35,No,No,2.626
2025-12-30,RW_NYC,Fall Bonus,Email,821.79,148,1522.49,No,No,1.8527
2025-12-30,RW_NYC,Fall Bonus,SMS,1743.58,1,2881.11,No,No,1.6524
2025-12-30,RW_NYC,Fall Bonus,App,1909.1,235,4509.76,No,No,2.3622
2025-12-30,RW_NYC,Fall Bonus,Onsite,2350.32,248,7745.53,No,No,3.2955
2025-12-30,RW_NYC,Holiday Boost,Email,596.9,130,1228.5,No,No,2.0581
2025-12-30,RW_NYC,Holiday Boost,SMS,1772.92,75,3676.84,No,No,2.0739
2025-12-30,RW_NYC,Holiday Boost,App,1908.46,283,6093.99,No,No,3.1931
2025-12-30,RW_NYC,Holiday Boost,Onsite,1526.29,203,5708.28,No,No,3.74
2025-12-30,RW_NYC,VIP Reload,Email,560.61,107,1738.45,No,No,3.101
2025-12-30,RW_NYC,VIP Reload,SMS,458.09,157,1083.09,No,No,2.3644
2025-12-30,RW_NYC,VIP Reload,App,1035.31,279,3705.65,No,No,3.5793
2025-12-30,RW_NYC,VIP Reload,Onsite,2078.56,209,4400.41,No,No,2.117
2025-12-30,RW_NYC,Slots Frenzy,Email,737.22,180,1869.6,No,No,2.536
2025-12-30,RW_NYC,Slots Frenzy,SMS,867.48,100,3141.12,No,No,3.621
2025-12-30,RW_NYC,Slots Frenzy,App,1096.09,304,1821.92,No,No,1.6622
2025-12-30,RW_NYC,Slots Frenzy,Onsite,1634.7,192,3629.9,No,No,2.2205
2025-12-31,RW_NYC,Fall Bonus,Email,1251.71,220,2450.27,No,No,1.9575
2025-12-31,RW_NYC,Fall Bonus,SMS,1833.47,168,3136.96,No,No,1.7109
2025-12-31,RW_NYC,Fall Bonus,App,883.86,168,3014.6,No,No,3.4107
2025-12-31,RW_NYC,Fall Bonus,Onsite,2873.62,229,9179.5,No,No,3.1944
2025-12-31,RW_NYC,Holiday Boost,Email,742.6,163,2434.07,No,No,3.2778
2025-12-31,RW_NYC,Holiday Boost,SMS,2069.52,151,6120.8,No,No,2.9576
2025-12-31,RW_NYC,Holiday Boost,App,1475.42,241,4539.14,No,No,3.0765
2025-12-31,RW_NYC,Holiday Boost,Onsite,1860.68,382,5980.16,No,No,3.214
2025-12-31,RW_NYC,VIP Reload,Email,1298.94,49,3427.23,No,No,2.6385
2025-12-31,RW_NYC,VIP Reload,SMS,684.67,130,1946.27,No,No,2.8426
2025-12-31,RW_NYC,VIP Reload,App,1521.07,230,5372.3,No,No,3.5319
2025-12-31,RW_NYC,VIP Reload,Onsite,246.44,182,856.18,No,No,3.4742
2025-12-31,RW_NYC,Slots Frenzy,Email,756.94,152,1818.32,No,No,2.4022
2025-12-31,RW_NYC,Slots Frenzy,SMS,1376.81,233,4453.16,No,No,3.2344
2025-12-31,RW_NYC,Slots Frenzy,App,1391.58,218,4954.47,No,No,3.5603
2025-12-31,RW_NYC,Slots Frenzy,Onsite,1975.62,266,4080.58,No,No,2.0655
